,id,artist,title,label,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts
1235,1236,Sam Smith,How Do You Sleep?,Capitol,2019,7,30,17,0,17,0
1236,1237,"AriBeatz, Fero47 & YL",Amphetamin,SME - RBK,2019,7,30,1,0,1,0
1237,1238,Ali Gatie,It's You,Warner Music International,2019,7,30,8,0,8,0
1238,1239,Y2K & bbno$,Lalala,SME - Columbia,2019,7,30,15,0,15,0
1239,1240,Shindy,Drama,SME - Friends With Money,2019,7,30,1,0,1,0
1240,1241,Shindy,Rapsuperstar,SME - Friends With Money,2019,7,30,1,0,1,0
1241,1242,Ufo361 feat. RAF Camora,Nummer,Stay High,2019,8,31,9,0,9,0
1242,1243,Mero,Mein Kopf,Groove Attack TraX,2019,8,31,3,0,3,0
1243,1244,Azet,Money Money,KMN Gang,2019,8,31,3,0,3,0
1244,1245,Katja Krasavice,Gucci Girl,Katja Krasavice,2019,8,31,2,0,2,0
1245,1246,Summer Cem feat. Elias,Bayram,Banger Musik,2019,8,31,3,0,3,0
1246,1247,AK Ausserkontrolle,Berlin,XY Records,2019,8,31,3,0,3,0
1247,1248,Seeed,Lass sie gehn,BMG,2019,8,31,1,0,1,0
1248,1249,The Chainsmokers & Illenium feat. Lennon Stella,Takeaway,SME - Disruptor Records,2019,8,31,18,0,18,0
1249,1250,Kurdo,Alles Coco,Universal Domestic Urban,2019,8,31,1,0,1,0
1250,1251,Olexesh feat. Azzi Memo & Zack Ink,Merri,Universal Domestic Urban,2019,8,31,1,0,1,0
1251,1252,A Boogie Wit Da Hoodie feat. Veysel,Swervin,Atlantic,2019,8,31,4,0,4,0
1252,1253,LUM!X & Gabry Ponte,Monster,Spinnin' Records,2019,8,31,70,0,22,48
1253,1254,Marshmello & Kane Brown,One Thing Right,SME - RCA International,2019,8,31,8,0,8,0
1254,1255,Kollegah und Majoe,Wat is' denn los mit dir 2,Alpha Music Empire,2019,8,31,1,0,1,0
1255,1256,Dimitri Vegas & Like Mike / David Guetta / Daddy Yankee / Afro Bros / Natti Natasha,Instagram,SME - Epic,2019,8,31,18,0,18,0
1256,1257,Loredana feat. Mozzik,Eiskalt,Loredana,2019,8,32,25,0,20,5
1257,1258,Pietro Lombardi,Macarena,Universal Domestic Polydor,2019,8,32,5,0,5,0
1258,1259,Capo,Run Run Run,Warner Music Germany,2019,8,32,15,0,14,1
1259,1260,"Trettmann, KitschKrieg & Gzuz",Du weißt,SoulForce Records,2019,8,32,7,0,7,0
1260,1261,Sido feat. Monchi,Leben vor dem Tod,Universal Domestic Urban,2019,8,32,14,0,14,0
1261,1262,Ariana Grande & Social House,Boyfriend,Republic Records,2019,8,32,5,0,5,0
1262,1263,Farid Bang,Millionär,Banger Musik,2019,8,32,1,0,1,0
1263,1264,Butrint Imeri & Nimo,Dream Girl,Universal Domestic Urban,2019,8,32,2,0,2,0
1264,1265,Sero el Mero,Nokia,Groove Attack TraX,2019,8,32,1,0,1,0
1265,1266,Mortel + Bonez MC,Zu echt,Racaille Music Group,2019,8,32,1,0,1,0
1266,1267,Jamule,Dollarzeichen,Life Is Pain,2019,8,32,1,0,1,0
1267,1268,Blanco Brown,The Git Up,Broken Bow Records,2019,8,32,14,0,14,0
1268,1269,Anuel AA / Daddy Yankee / Karol G / Ozuna / J Balvin,China,"2019 Real Hasta La Muerte, LLC.",2019,8,32,9,0,9,0
1269,1270,Lil Tecca,Ran$om,Republic Records,2019,8,32,9,0,9,0
1270,1271,Trettmann & KitschKrieg,Intro [Trettmann],SoulForce Records,2019,8,32,2,0,2,0
1271,1272,Summer Cem feat. KC Rebell,Rollerblades,Banger Musik,2019,8,33,7,0,7,0
1272,1273,Mero x Brado,Olé Olé,Groove Attack TraX,2019,8,33,4,0,4,0
1273,1274,Ufo361 feat. Yung Hurn,Lost,Stay High,2019,8,33,2,0,2,0
1274,1275,"Trettmann, KitschKrieg & Gzuz",Du weißt,Soulforce/BMG,2019,8,33,6,0,6,0
1275,1276,Olexesh feat. A Boogie Wit Da Hoodie,Ouh Mädchen,Universal Domestic Urban,2019,8,33,3,0,3,0
1276,1277,Tones And I,Dance Monkey,Bad Batch Records,2019,8,33,69,0,20,49
1277,1278,The Chainsmokers & Illenium feat. Lennon Stella,Takeaway,SME - Columbia,2019,8,33,16,0,16,0
1278,1279,Felix Jaehn feat. Calum Scott,Love On Myself,Virgin Records,2019,8,33,10,0,10,0
1279,1280,Azzi Memo,Gelato,Generation Azzlack,2019,8,33,1,0,1,0
1280,1281,Luciano [DE],Yeah,Universal Domestic Urban,2019,8,34,7,0,7,0
1281,1282,Lena x Nico Santos,Better,Universal Domestic Polydor,2019,8,34,26,0,18,8
1282,1283,Olexesh,9mm Bang,Universal Domestic Urban,2019,8,34,2,0,2,0
1283,1284,Sero el Mero,Telefon,Groove Attack TraX,2019,8,34,1,0,1,0
1284,1285,Grungo x Puls feat. kontra K,Champions,SME - SLS Music,2019,8,34,1,0,1,0
1285,1286,Nash feat. Azet,Leben schnell,KMN Gang,2019,8,34,2,0,2,0
1286,1287,Tim Bendzko,Hoch,SME - Jive Germany,2019,8,34,29,0,19,10
1287,1288,Fler,Shirinbae,Maskulin,2019,8,34,2,0,2,0
1288,1289,Miley Cyrus,Slide Away,SME - RCA International,2019,8,34,3,0,3,0
1289,1290,Dardan,Coco Mama,Hypnotize Entertainment,2019,8,34,2,0,2,0
1290,1291,Mois,1991,SME - Keller GmbH,2019,8,34,1,0,1,0
1291,1292,Taylor Swift,Lover,Taylor Swift Productions,2019,8,34,2,0,2,0
1292,1293,Ellie Goulding & Juice WRLD,Hate Me,Polydor,2019,8,34,8,0,7,1
1293,1294,Capital Bra x Samra,Nummer 1,Universal Domestic Urban,2019,8,35,11,0,11,0
1294,1295,Apache 207,Roller,SME - Two Sides,2019,8,35,67,0,18,49
1295,1296,Shirin David,Brillis,Juicy Money Records,2019,8,35,8,0,8,0
1296,1297,Miami Yacine,Intro Résumé,KMN Gang,2019,8,35,6,0,6,0
1297,1298,Mero,No Name,Groove Attack TraX,2019,8,35,3,0,3,0
1298,1299,Data Luv,Now*,Stay High,2019,8,35,2,0,2,0
1299,1300,Noah [DE],Kal kal,SQP,2019,8,35,3,0,3,0
1300,1301,AriBeatz x Nimo x Lacrim,J-Lo,SME - RBK,2019,8,35,1,0,1,0
1301,1302,Ufo361,04:30,Stay High,2019,8,35,6,0,5,1
1302,1303,Olexesh,9mm Bang,385ideal,2019,8,35,1,0,1,0
1303,1304,Apache 207,Kein Problem,SME - Two Sides,2019,8,35,30,0,18,12
1304,1305,Lil Lano,Fische,AnanasSquad,2019,8,35,1,0,1,0
1305,1306,Kurdo,Nala,,2019,8,35,1,0,1,0
1306,1307,Trettmann & KitschKrieg,Stolpersteine,Soulforce/BMG,2019,8,35,2,0,2,0
1307,1308,Lauv feat. Anne-Marie,"F**k, I'm Lonely",Lauv,2019,8,35,8,0,8,0
1308,1309,Olexesh feat. A Boogie Wit Da Hoodie,Ouh Mädchen,385ideal,2019,8,35,1,0,1,0
1309,1310,Lotte & Max Giesinger,"Auf das, was da noch kommt",SME - Columbia,2019,8,35,14,0,12,2
1310,1311,Yung Hurn,Rauch,Live From Earth,2019,8,35,1,0,1,0
1311,1312,RIN,Up In Smoke,SME - Division,2019,9,36,12,0,12,0
1312,1313,RAF Camora,Vendetta,Indipendenza,2019,9,36,9,0,9,0
1313,1314,Luciano feat. Ufo361 & Lil Baby,Fendi Drip,Universal Domestic Urban,2019,9,36,8,0,8,0
1314,1315,Summer Cem,Primetime,Banger Musik,2019,9,36,13,0,13,0
1315,1316,Sido feat. Samra & Kool Savas,High,Universal Domestic Urban,2019,9,36,7,0,7,0
1316,1317,Dardan feat. Xiara,Genauso,Universal Domestic Urban,2019,9,36,13,0,13,0
1317,1318,18 Karat feat. Nura,Verliebt in einen Gangster 2,Banger Musik,2019,9,36,5,0,5,0
1318,1319,Post Malone,Circles,Republic Records,2019,9,36,34,0,17,17
1319,1320,Eren Can & Batu,Junior Neymar,SQP,2019,9,36,6,0,6,0
1320,1321,"Olexesh, Celo & Abdi",Benzin,385ideal,2019,9,36,3,0,3,0
1321,1322,Kalazh44,Bonbon,Kalazh44,2019,9,36,2,0,2,0
1322,1323,Taylor Swift,You Need To Calm Down,Republic Records,2019,9,36,1,0,1,0
1323,1324,Loredana feat. Mero,Kein Plan,Loredana,2019,9,37,13,0,13,0
1324,1325,Samra x Capital Bra,Huracan,Universal Domestic Urban,2019,9,37,13,0,13,0
1325,1326,Mika [DE],Paradies,SME - Columbia Domestic,2019,9,37,8,0,8,0
1326,1327,Eno,Entourage,Alles Oder Nix Records,2019,9,37,2,0,2,0
1327,1328,Bausa,Tempomat,Warner Music Germany,2019,9,37,2,0,2,0
1328,1329,Post Malone,Saint-Tropez,Republic Records,2019,9,37,4,0,4,0
1329,1330,AK Ausserkontrolle & Fux Ausserkontrolle,Lucky Luke,XY Records,2019,9,37,1,0,1,0
1330,1331,PA Sports feat. Kianush,Suizid,Life Is Pain,2019,9,37,2,0,2,0
1331,1332,Camila Cabello,Liar,SME - Syco Music,2019,9,37,12,0,12,0
1332,1333,Camila Cabello,Shameless,SME - Syco Music,2019,9,37,1,0,1,0
1333,1334,Loredana,Genick,Loredana,2019,9,38,12,0,12,0
1334,1335,Lindemann,Steh auf,Universal Domestic Vertigo,2019,9,38,1,0,1,0
1335,1336,Trettmann & KitschKrieg feat. Alli Neumann,Zeit steht,Soulforce/BMG,2019,9,38,12,0,11,1
1336,1337,"Ariana Grande, Miley Cyrus & Lana Del Rey",Don't Call Me Angel,Republic Records,2019,9,38,5,0,5,0
1337,1338,Olexesh & Nimo,Augen Husky,Universal Domestic Urban,2019,9,38,7,0,7,0
1338,1339,Gringo x RAF Camora,Barcelona,SME - SLS Music,2019,9,38,3,0,3,0
1339,1340,Farid Bang feat. Musiye & Blueface,Fulu$,Banger Musik,2019,9,38,2,0,2,0
1340,1341,Pietro Basile feat. Sarah,Ich liebe nur dich,El Cartel Music,2019,9,38,2,0,2,0
1341,1342,Trettmann & KitschKrieg,Intro [Trettmann],Soulforce/BMG,2019,9,38,1,0,1,0
1342,1343,Capital Bra x Samra & Lea,110,Universal Domestic Urban,2019,9,39,44,0,14,30
1343,1344,Apache 207,200 km/h,SME - Two Sides,2019,9,39,47,0,14,33
1344,1345,Bushido - Animus,Ronin,SME - Bushido,2019,9,39,4,0,4,0
1345,1346,Summer Cem feat. Luciano,Summer Cem,Banger Musik,2019,9,39,13,0,11,2
1346,1347,RAF Camora,Adriana,Indipendenza,2019,9,39,15,0,12,3
1347,1348,Shirin David & Xavier Naidoo,Nur mit dir,Juicy Money Records,2019,9,39,8,0,8,0
1348,1349,Fero47,Schau mich an,SME - Epic,2019,9,39,5,0,5,0
1349,1350,Olexesh & Nimo,Augen Husky,385ideal,2019,9,39,6,0,6,0
1350,1351,Mero,Meine Hand,Groove Attack TraX,2019,9,39,2,0,2,0
1351,1352,Dardan feat. Xiara,Genauso,Hypnotize Entertainment,2019,9,39,10,0,10,0
1352,1353,Sido feat. Johannes Oerding,Pyramiden,Universal Domestic Urban,2019,9,39,10,0,10,0
1353,1354,Wincent Weiss,Einmal im Leben,Universal Domestic Vertigo,2019,9,39,1,0,1,0
1354,1355,Shirin David feat. Maître Gims,On Off,Juicy Money Records,2019,9,39,2,0,2,0
1355,1356,Seeed,G€ld,BMG,2019,9,39,7,0,7,0
1356,1357,Kummer,Bei Dir,Eklat Tonträger,2019,9,39,8,0,8,0
1357,1358,AnnenMayKantereit,Ozean,Universal Domestic Vertigo,2019,9,39,1,0,1,0
1358,1359,Mark Forster,194 Länder,SME - Four Music,2019,9,39,34,0,14,20
1359,1360,Regard,Ride It,SME - Ministry Of Sound,2019,9,39,54,0,14,40
1360,1361,Maroon 5,Memories,222 Records,2019,9,39,32,0,14,18
1361,1362,The Cratez & Bonez MC,Honda Civic,SME - RBK,2019,10,40,19,0,12,7
1362,1363,Sido feat. Apache 207,2002,Universal Domestic Urban,2019,10,40,42,0,13,29
1363,1364,RIN,Fabergé,SME - Division,2019,10,40,11,0,11,0
1364,1365,SSIO,Hash Hash,Alles Oder Nix Records,2019,10,40,5,0,5,0
1365,1366,Jamule,Moneyhoneydrip,Life Is Pain,2019,10,40,9,0,9,0
1366,1367,Mero,QDH Family,Groove Attack TraX,2019,10,40,1,0,1,0
1367,1368,OneRepublic,Rescue Me,SME - Interscope,2019,10,40,5,0,5,0
1368,1369,K-Fly & MCN,Wenn du da bist,iGroove Music,2019,10,40,1,0,1,0
1369,1370,Sam Feldt feat. Rani,Post Malone,Spinnin' Records,2019,10,40,38,0,12,26
1370,1371,Apache 207,Roller,Two Sides,2019,10,41,61,0,12,49
1371,1372,Apache 207,200 km/h,Two Sides,2019,10,41,45,0,12,33
1372,1373,Capital Bra & Samra,Berlin lebt wie nie zuvor,Universal Domestic Urban,2019,10,41,9,0,9,0
1373,1374,The Cratez & Bonez MC,Honda Civic,RBK,2019,10,41,18,0,11,7
1374,1375,Travis Scott,Highest In The Room,Cacts Jack,2019,10,41,28,0,11,17
1375,1376,RIN,Fabergé,Division,2019,10,41,10,0,10,0
1376,1377,Tim Bendzko,Hoch,Jive Germany,2019,10,41,22,0,12,10
1377,1378,Apache 207,Kein Problem,Two Sides,2019,10,41,24,0,12,12
1378,1379,Bausa & Zuna,Biturbo,Warner Music Germany,2019,10,41,3,0,3,0
1379,1380,Regard,Ride It,Ministry Of Sound,2019,10,41,52,0,12,40
1380,1381,RIN,Up In Smoke,Division,2019,10,41,7,0,7,0
1381,1382,Dimitri Vegas & Like Mike / David Guetta / Daddy Yankee / Afro Bros / Natti Natasha,Instagram,Epic,2019,10,41,8,0,8,0
1382,1383,The Chainsmokers & Illenium feat. Lennon Stella,Takeaway,Columbia,2019,10,41,8,0,8,0
1383,1384,Eno,Bunte Farben,Alles Oder Nix Records,2019,10,41,2,0,2,0
1384,1385,Dan + Shay / Justin Bieber,"10,000 Hours",Warner Music International,2019,10,41,5,0,5,0
1385,1386,Mark Forster,194 Länder,Four Music,2019,10,41,32,0,12,20
1386,1387,Bushido - Animus,Ronin,Bushido,2019,10,41,2,0,2,0
1387,1388,Lotte & Max Giesinger,"Auf das, was da noch kommt",Columbia,2019,10,41,10,0,8,2
1388,1389,Blackbear,Hot Girl Bummer,Interscope,2019,10,41,25,0,12,13
1389,1390,Fero47,Schau mich an,Epic,2019,10,41,3,0,3,0
1390,1391,Y2K & bbno$,Lalala,Columbia,2019,10,41,4,0,4,0
1391,1392,Mika [DE],Paradies,Columbia Domestic,2019,10,41,4,0,4,0
1392,1393,Apache 207,Brot nach Hause,Two Sides,2019,10,41,8,0,8,0
1393,1394,Dermot Kennedy,Outnumbered,Interscope,2019,10,41,14,0,11,3
1394,1395,Camila Cabello,Liar,Syco Music,2019,10,41,8,0,8,0
1395,1396,Tarek K.I.Z,Kaputt wie ich,Eklat Tonträger,2019,10,41,1,0,1,0
1396,1397,Fler,Keiner kann was machen,Universal Domestic Urban,2019,10,41,1,0,1,0
1397,1398,Seeed feat. Nura,Sie is geladen,BMG,2019,10,41,1,0,1,0
1398,1399,Lil Nas X,Panini,Columbia,2019,10,41,1,0,1,0
1399,1400,RAF Camora feat. Ghetto Phenomene,Puta madre,Indipendenza,2019,10,42,16,0,10,6
1400,1401,Travis Scott,Highest In The Room,SME - Cacts Jack,2019,10,42,27,0,10,17
1401,1402,Capo,Im Rhythmus gefangen,Warner Music Germany,2019,10,42,5,0,5,0
1402,1403,Kalim feat. Nimo,Lowrider,Universal Domestic Urban,2019,10,42,4,0,4,0
1403,1404,Ufo361 & Ezhel,Wir sind Kral,Universal Domestic Urban,2019,10,42,2,0,2,0
1404,1405,Harry Styles,Lights Up,SME - Columbia,2019,10,42,3,0,3,0
1405,1406,Gringo,Pink Panther,SME - SLS Music,2019,10,42,2,0,2,0
1406,1407,18 Karat,Narco Trafficante,Banger Musik,2019,10,42,1,0,1,0
1407,1408,Kummer,Wie viel ist dein Outfit wert,Eklat Tonträger,2019,10,42,1,0,1,0
1408,1409,Meduza x Becky Hill x Goodboys,Lose Control,Virgin Records,2019,10,42,29,0,11,18
1409,1410,Ava Max,Torn,Atlantic,2019,10,42,12,0,9,3
1410,1411,Apache 207,Wieso tust Du dir das an?,SME - Two Sides,2019,10,43,26,0,10,16
1411,1412,RIN & Bausa,Keine Liebe,SME - Division,2019,10,43,23,0,10,13
1412,1413,Veysel & Jugglerz,Normal,Universal Domestic Urban,2019,10,43,4,0,4,0
1413,1414,LEA,110 (Prolog),SME - Four Music,2019,10,43,10,0,7,3
1414,1415,Capital Bra & Samra & Santos,Purple Rain,Universal Domestic Urban,2019,10,43,3,0,3,0
1415,1416,Capital Bra & Samra,Lieber Gott,Universal Domestic Urban,2019,10,43,2,0,2,0
1416,1417,Selena Gomez,Lose You To Love Me,Interscope,2019,10,43,16,0,9,7
1417,1418,Sugar MMFK feat. LX & Maxwell,Bon appétit,Bantu Nation,2019,10,43,1,0,1,0
1418,1419,Capital Bra & Samra,So alleine,Universal Domestic Urban,2019,10,43,1,0,1,0
1419,1420,Reezy feat. Summer Cem,Phantom,SME - Two Sides,2019,11,44,14,0,8,6
1420,1421,Bushido - Animus,Lichter der Stadt,SME - Bushido,2019,11,44,2,0,2,0
1421,1422,Farid Bang,Stier,Farid Bang,2019,11,44,2,0,2,0
1422,1423,Selena Gomez,Look At Her Now,Interscope,2019,11,44,2,0,2,0
1423,1424,Patron + Dardan,Wo???,Hypnotize Entertainment,2019,11,44,2,0,2,0
1424,1425,Fler,Fame,Universal Domestic Urban,2019,11,44,1,0,1,0
1425,1426,Jerome [DE],Light,Kontor Records,2019,11,44,29,0,9,20
1426,1427,Lizzo,Good As Hell,Nice Life,2019,11,44,4,0,2,2
1427,1428,Coldplay,Orphans,Parlophone Label Group,2019,11,44,1,0,1,0
1428,1429,Eren Can,Ist okay,C.R.E.A.M.,2019,11,44,1,0,1,0
1429,1430,Yung Hurn,Ponny,Live From Earth,2019,11,44,1,0,1,0
1430,1431,TJ_beastboy,1000x cooler,Cyber-Gen,2019,11,44,5,0,5,0
1431,1432,Nimo,Karma,Universal Domestic Urban,2019,11,45,19,0,8,11
1432,1433,RAF Camora feat. Bonez MC,Unnormal,Indipendenza,2019,11,45,11,0,7,4
1433,1434,Jamule x Cro,1000 Hits,Life Is Pain,2019,11,45,10,0,7,3
1434,1435,Travis Scott,Highest In The Room,SME - Epic,2019,11,45,24,0,7,17
1435,1436,Dua Lipa,Don't Start Now,Universal Domestic Urban,2019,11,45,38,0,8,30
1436,1437,SSIO,Testo E,Alles Oder Nix Records,2019,11,45,3,0,3,0
1437,1438,Maroon 5,Memories,A&M Records,2019,11,45,26,0,8,18
1438,1439,Ufo361 & Ezhel,YKKE,Universal Domestic Urban,2019,11,45,3,0,3,0
1439,1440,RAF Camora,Sag ihnen 2,Indipendenza,2019,11,45,2,0,2,0
1440,1441,Fero47,47,SME - Epic,2019,11,45,3,0,3,0
1441,1442,Veysel & Jugglerz,Normal,Bela Boyz,2019,11,45,2,0,2,0
1442,1443,Black Eyed Peas x J Balvin,Ritmo (Bad Boys For Life),SME - Epic,2019,11,45,25,0,8,17
1443,1444,Shaed,Trampoline,Caroline Records,2019,11,45,7,0,5,2
1444,1445,Lindemann & Ministry,Ich weiß es nicht,Universal Domestic Vertigo,2019,11,45,1,0,1,0
1445,1446,Freya Ridings,Castles,Island,2019,11,45,13,0,5,8
1446,1447,Riton x Oliver Heldens feat. Vula,Turn Me On,SME - Ministry Of Sound,2019,11,45,25,0,8,17
1447,1448,Nimo,Karma,Urban,2019,11,46,18,0,7,11
1448,1449,Capital Bra x Samra & Lea,110,Urban,2019,11,46,37,0,7,30
1449,1450,Apache 207,Doch in der Nacht,SME - Two Sides,2019,11,46,20,0,7,13
1450,1451,Brado & Mero,Kafa Leyla,Chapter One,2019,11,46,4,0,4,0
1451,1452,Azet,Seele,KMN Gang,2019,11,46,8,0,6,2
1452,1453,Sido feat. Apache 207,2002,Urban,2019,11,46,36,0,7,29
1453,1454,Apache 207,Sex mit dir,SME - Two Sides,2019,11,46,15,0,7,8
1454,1455,Kollegah,Alphagenetik,Alpha Music Empire,2019,11,46,3,0,3,0
1455,1456,Dua Lipa,Don't Start Now,Urban,2019,11,46,37,0,7,30
1456,1457,Freschta Akbarzada feat. Sido,Meine 3 Minuten,Voice Of Germany,2019,11,46,4,0,4,0
1457,1458,Apache 207,Beef,SME - Two Sides,2019,11,46,4,0,4,0
1458,1459,Capital Bra x Samra,Tilidin,Urban,2019,11,46,20,0,7,13
1459,1460,Apache 207,Keine Fragen,SME - Two Sides,2019,11,46,4,0,4,0
1460,1461,Apache 207,Grey Goose,SME - Two Sides,2019,11,46,3,0,3,0
1461,1462,Sido feat. Johannes Oerding,Pyramiden,Urban,2019,11,46,3,0,3,0
1462,1463,Samra x Capital Bra,Huracan,Urban,2019,11,46,4,0,4,0
1463,1464,Capital Bra & Samra,Berlin lebt wie nie zuvor,Urban,2019,11,46,4,0,4,0
1464,1465,Ufo361 & Ezhel,YKKE,Urban,2019,11,46,2,0,2,0
1465,1466,Arizona Zervas,Roxanne,Arizona Zervas,2019,11,46,23,0,7,16
1466,1467,Finch Asozial,Finchiboy,Warner Music Germany,2019,11,46,1,0,1,0
1467,1468,Samra & Capital Bra,Wieder Lila,Urban,2019,11,46,13,0,6,7
1468,1469,Bausa x Joshi Mizu x Maxwell,Skifahren,SME - RBK,2019,11,47,26,0,6,20
1469,1470,Regard,Ride It,B1 Recordings,2019,11,47,46,0,6,40
1470,1471,Billie Eilish,Everything I Wanted,Universal,2019,11,47,24,0,6,18
1471,1472,Tyga,Ayy Macarena,SME - Columbia,2019,11,47,18,0,6,12
1472,1473,Arizona Zervas,Roxanne,SME - Arizona Zervas,2019,11,47,22,0,6,16
1473,1474,Noah [DE],Ai ai ai,SQP,2019,11,47,2,0,2,0
1474,1475,Eno,Sauba,Alles Oder Nix Records,2019,11,47,1,0,1,0
1475,1476,Ghetto Phénomène feat. RAF Camora,Fratello,Universal,2019,11,47,1,0,1,0
1476,1477,Marshmello x Yungblud x Blackbear,Tongue Tied,Universal,2019,11,47,1,0,1,0
1477,1478,Bausa x Joshi Mizu x Maxwell,Skifahren,SME -RBK,2019,11,48,25,0,5,20
1478,1479,Die Toten Hosen,Feiern im Regen,JKP - Jochens kleine Plattenfirma,2019,11,48,1,0,1,0
1479,1480,Summer Cem,Pompa,Banger Musik,2019,11,48,2,0,2,0
1480,1481,SSIO / Adulis Ghebreyesus,Ibis Hotel,Alles Oder Nix Records,2019,11,48,3,0,3,0
1481,1482,Bushido - Animus,Renegade,SME - Bushido,2019,11,48,1,0,1,0
1482,1483,Felix Jaehn & Vize feat. Miss Li,Close Your Eyes,Virgin Records,2019,11,48,32,0,1,31
1483,1484,Lewis Capaldi,Before You Go,Universal Domestic Vertigo,2019,11,48,24,0,2,22
1484,1485,Stormzy feat. Ed Sheeran & Burna Boy,Own It,Atlantic,2019,11,48,1,0,1,0
1485,1486,Fler,Noname,Urban,2019,11,48,1,0,1,0
1486,1487,Capital Bra,Der Bratan bleibt der gleiche,Urban,2019,12,49,11,0,4,7
1487,1488,The Weeknd,Blinding Lights,Republic Records,2019,12,49,53,0,4,49
1488,1489,RIN,Bietigheimication,SME - Division,2019,12,49,3,0,3,0
1489,1490,Miami Yacine feat. Azet,Hayabusa,KMN Gang,2019,12,49,3,0,3,0
1490,1491,Veysel,Sorry,Urban,2019,12,49,3,0,3,0
1491,1492,Jamule x Luciano,Athen,Life Is Pain,2019,12,49,2,0,2,0
1492,1493,SSIO,Huli,Alles Oder Nix Records,2019,12,49,2,0,2,0
1493,1494,Fero47,Désolé,SME - Epic,2019,12,49,3,0,3,0
1494,1495,Senidah feat. RAF Camora,100%,Bassivity Digital,2019,12,49,3,0,3,0
1495,1496,The Weeknd,Heartless,Republic Records,2019,12,49,3,0,2,1
1496,1497,Kollegah,Valhalla,Alpha Music Empire,2019,12,49,1,0,1,0
1497,1498,Genetikk,Nicht fürs Radio,SME - Outta This World,2019,12,49,1,0,1,0
1498,1499,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,2019,12,49,53,0,4,49
1499,1500,Frei.Wild,Sommerland,Rookies & Kings,2019,12,49,1,0,1,0
1500,1501,Nimo & Hava,Kein Schlaf,Urban,2019,12,50,14,0,3,11
1501,1502,Samra,Colt,Urban,2019,12,50,14,0,3,11
1502,1503,Shindy,Tiffany,SME - Friends With Money,2019,12,50,4,0,2,2
1503,1504,RIN,Alien,SME - Division,2019,12,50,19,0,3,16
1504,1505,"The Cratez, Luciano & Kontra K",Himmel grau,SME - RBK,2019,12,50,6,0,3,3
1505,1506,Kianush & PA Sports,Casino Royal,Life Is Pain,2019,12,50,12,0,3,9
1506,1507,Pietro Lombardi x Dardan,Standort,Universal Domestic Polydor,2019,12,50,2,0,2,0
1507,1508,Summer Cem,Mambo No. 5,Banger Musik,2019,12,50,2,0,2,0
1508,1509,SSIO / Wanja Janeva,Warum lügst du?,Alles Oder Nix Records,2019,12,50,1,0,1,0
1509,1510,Harry Styles,Adore You,SME - Columbia,2019,12,50,9,0,2,7
1510,1511,Samra,95 BPM,Urban,2019,12,51,5,0,2,3
1511,1512,Billie Eilish,Everything I Wanted,Interscope,2019,12,51,20,0,2,18
1512,1513,Black Eyed Peas x J Balvin,Ritmo (Bad Boys For Life),Epic,2019,12,51,19,0,2,17
1513,1514,Eno feat. Ezhel,Mon ami,Alles Oder Nix Records,2019,12,51,1,0,1,0
1514,1515,Loredana,Mit dir,Loredana,2019,12,52,7,0,1,6
1515,1516,Regard,Ride It,SME - B1 Recordings,2019,12,52,41,0,1,40
1516,1517,Ufo361,Nur zur Info,Stay High,2019,12,52,8,0,1,7
1517,1518,Nimo & Luciano,Star,Urban,2019,12,52,5,0,1,4
1518,1519,Andy Williams,It's The Most Wonderful Time Of The Year,SME - Sony Music,2019,12,52,2,0,1,1
1519,1520,Daryl Hall & John Oates,Jingle Bell Rock (Daryl's Version),SME - Sony Music,2019,12,52,2,0,1,1
1520,1521,Britney Spears,My Only Wish (This Year),SME - Sony Music,2019,12,52,2,0,1,1
1521,1522,Capo,Puls steigt,Warner Music Germany,2019,12,52,4,0,1,3
1522,1523,Riton x Oliver Heldens feat. Vula,Turn Me On,Ministry Of Sound,2019,12,52,18,0,1,17
1523,1524,Gzuz,Vor der Tür,187 Strassenbande,2019,12,52,10,0,1,9
1524,1525,SAINt JHN,Roses (Imanbek Remix),SME - B1 Recordings,2019,12,52,50,0,1,49
1525,1526,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow!,SME - Sony Music,2019,12,52,1,0,1,0
1526,1527,Jonas Brothers,Like It's Christmas,Jonas Brothers Recording,2019,12,52,1,0,1,0
1527,1528,Miami Yacine,Alessandra Ambrosio,KMN Gang,2019,12,52,3,0,1,2
1528,1529,*N Sync,"Merry Christmas, Happy Holidays",SME - Sony Music,2019,12,52,1,0,1,0
1529,1530,Michael Bublé,All I Want For Christmas Is You,Reprise,2019,12,52,1,0,1,0
1530,1531,The Ronettes,Sleigh Ride,SME - Sony Music,2019,12,52,2,0,1,1
1531,1532,Katy Perry,Cozy Little Christmas,Capitol,2019,12,52,1,0,1,0
1532,1533,Robbie Williams,Time For Change,SME - Columbia,2019,12,52,1,0,1,0
1533,1534,Frank Sinatra,Santa Claus Is Coming To Town,SME - Sony Music,2019,12,52,1,0,1,0
1534,1535,The Kingdom Choir feat. Camélia Jordana & Namika,Holidays Are Coming,SME - Sony Music,2019,12,52,2,0,1,1
1535,1536,Boney M.,Mary's Boy Child / Oh My Lord,SME - Sony Music,2019,12,52,1,0,1,0
