,id,artist,title,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts,lang,genres,genre,release
238,239,Maroon 5 feat. Cardi B,Girls Like You,2018,6,23,37,30,7,0,en,"['pop', 'pop rock']",pop,2018-06-15
239,240,Helene Fischer,Flieger,2018,6,23,1,1,0,0,de,['german pop'],german pop,2018-03-16
240,241,RIN,Need For Speed,2018,6,23,3,3,0,0,de,"['german cloud rap', 'german hip hop']",german cloud rap,2018-08-17
241,242,5 Seconds Of Summer,Youngblood,2018,6,23,15,15,0,0,en,"['boy band', 'dance pop', 'pop', 'post-teen pop']",boy band,2018-06-15
242,243,Kanye West,All Mine,2018,6,23,2,2,0,0,en,"['chicago rap', 'rap']",chicago rap,2018-06-01
243,244,Kanye West,Yikes,2018,6,23,1,1,0,0,en,"['chicago rap', 'rap']",chicago rap,2018-06-01
244,245,"DJ Antoine, Sido & Moe Phoenix",Yallah Habibi,2018,6,23,7,7,0,0,de,"['dance pop', 'edm', 'pop dance', 'pop rap']",dance pop,2018-06-01
245,246,Ardian Bujupi feat. Xhensila,Cika cika,2018,6,23,5,5,0,0,sq,"['albanian hip hop', 'german hip hop', 'kosovan pop', 'turbo folk']",albanian hip hop,2018-08-10
246,247,Juice WRLD,Lucid Dreams (Forget Me),2018,6,23,25,21,2,2,en,"['chicago rap', 'melodic rap']",chicago rap,2018-04-24
247,248,Matt Simons,We Can Do Better,2018,6,23,13,13,0,0,en,"['neo-singer-songwriter', 'tropical house']",neo-singer-songwriter,2019-04-05
248,249,Ben Zucker,Der Sonne entgegen,2018,6,23,1,1,0,0,de,"['german pop', 'german rock', 'schlager']",german pop,2018-06-01
249,250,Capital Bra,Berlin lebt,2018,6,24,16,16,0,0,de,['german hip hop'],german hip hop,2018-07-06
250,251,Dynoro & Gigi D'Agostino,In My Mind,2018,6,24,71,29,40,2,en,"['edm', 'electro house', 'pop dance', 'tropical house']",edm,2018-06-08
251,252,Juri feat. Sun Diego & Scenzah,Bella ciao,2018,6,24,1,1,0,0,de,"['deep german hip hop', 'german drill', 'german hip hop']",deep german hip hop,2018-06-08
252,253,"Alle Farben, Kelvin Jones & Younotus",Only Thing We Know,2018,6,24,21,21,0,0,en,"['deep euro house', 'edm', 'german dance', 'german pop', 'pop dance', 'tropical house']",deep euro house,2018-06-08
253,254,Jess Glynne,I'll Be There,2018,6,24,1,1,0,0,en,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",dance pop,2018-05-03
254,255,Bushido feat. Samra,Hades,2018,6,25,7,7,0,0,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2018-09-28
255,256,Loredana,Sonnenbrille,2018,6,25,14,14,0,0,de,"['frauenrap', 'german hip hop', 'kosovan pop', 'romanian pop']",frauenrap,2018-06-15
256,257,Noizy feat. RAF Camora,Toto,2018,6,25,14,14,0,0,en,"['albanian hip hop', 'albanian pop']",albanian hip hop,2018-06-15
257,258,Kygo & Imagine Dragons,Born To Be Yours,2018,6,25,21,21,0,0,en,"['edm', 'pop', 'pop dance', 'tropical house']",edm,2018-06-15
258,259,Summer Cem,Crew,2018,6,25,6,6,0,0,de,['german hip hop'],german hip hop,2018-07-27
259,260,Eno,Penthouse,2018,6,25,15,15,0,0,de,"['german drill', 'german hip hop']",german drill,2018-06-15
260,261,Martin Garrix feat. Khalid,Ocean,2018,6,25,17,17,0,0,en,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",big room,2018-06-15
261,262,AK Ausserkontrolle,Investment,2018,6,25,1,1,0,0,de,['german hip hop'],german hip hop,2018-11-09
262,263,Nicki Minaj feat. Ariana Grande,Bed,2018,6,25,5,5,0,0,en,"['dance pop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'queens hip hop']",dance pop,2018-08-10
263,264,Tiësto & Dzeko feat. Preme & Post Malone,Jackie Chan,2018,6,25,18,18,0,0,en,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'trance', 'tropical house']",big room,2018-05-18
264,265,Dardan,Fuego,2018,6,25,1,1,0,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2018-06-15
265,266,David Guetta & Showtek,Your Love,2018,6,25,1,1,0,0,en,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",dance pop,2018-06-14
266,267,Billie Eilish & Khalid,Lovely,2018,6,25,2,2,0,0,en,"['electropop', 'pop']",electropop,2018-04-19
267,268,XXXTentacion,The Remedy For A Broken Heart (Why Am I So In Love),2018,6,25,2,2,0,0,en,"['emo rap', 'miami hip hop']",emo rap,2018-03-16
268,269,Felix Jaehn feat. R. City & Bori,Jennie,2018,6,25,26,24,2,0,en,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house']",dance pop,2018-02-16
269,270,Gringo feat. Bausa,Pussy Kush,2018,6,25,1,1,0,0,de,"['german hip hop', 'german trap', 'german underground rap', 'latin hip hop', 'reggaeton']",german hip hop,2018-12-30
270,271,Capital Bra feat. King Khalil,Kennzeichen B-TK,2018,6,26,14,14,0,0,de,['german hip hop'],german hip hop,2018-07-06
271,272,Capital Bra feat. Capital T,Wann dann,2018,6,26,12,12,0,0,de,['german hip hop'],german hip hop,2018-07-06
272,273,Capital Bra,Giselle Bündchen,2018,6,26,2,2,0,0,de,['german hip hop'],german hip hop,2018-07-06
273,274,Xatar feat. Azet,Balla,2018,6,26,3,3,0,0,de,"['german hip hop', 'german underground rap', 'hamburg hip hop', 'kurdish hip hop']",german hip hop,2018-06-22
274,275,Capital Bra feat. AK Ausserkontrolle,Darby,2018,6,26,2,2,0,0,de,['german hip hop'],german hip hop,2018-07-06
275,276,Capital Bra feat. KC Rebell,Gutes Herz,2018,6,26,1,1,0,0,de,['german hip hop'],german hip hop,2018-07-06
276,277,Capital Bra feat. Farid Bang,"Panzer, Tiger",2018,6,26,1,1,0,0,de,['german hip hop'],german hip hop,2018-07-06
277,278,RIN,One Night,2018,6,26,2,2,0,0,de,"['german cloud rap', 'german hip hop']",german cloud rap,2018-08-17
278,279,Mike Singer,Bella ciao,2018,6,26,1,1,0,0,en,['german pop'],german pop,2018-06-22
279,280,Capital Bra,Ballert,2018,6,26,1,1,0,0,de,['german hip hop'],german hip hop,2018-07-06
280,281,Sun Diego,Hookah Kartell,2018,6,26,1,1,0,0,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2018-06-22
281,282,Capital Bra,Baba Flow,2018,6,26,1,1,0,0,de,['german hip hop'],german hip hop,2018-07-06
282,283,Capital Bra,Glaub mir,2018,6,26,1,1,0,0,de,['german hip hop'],german hip hop,2018-07-06
283,284,Capital Bra feat. King Khalil,Meine Welt,2018,6,26,1,1,0,0,de,['german hip hop'],german hip hop,2018-07-06
284,285,Capital Bra,Packen,2018,6,26,1,1,0,0,de,['german hip hop'],german hip hop,2018-07-06
285,286,Robin Schulz & Piso 21,Oh Child,2018,6,26,19,19,0,0,en,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",dance pop,2018-06-22
286,287,Veysel,Habibo,2018,7,27,14,14,0,0,de,"['albanian hip hop', 'deep german hip hop', 'german drill', 'german hip hop']",albanian hip hop,2018-06-29
287,288,"KMN Gang feat. Azet, Miami Yacine, Nash & Zuna",KMN Member,2018,7,27,7,7,0,0,de,[],,2018-06-29
288,289,Drake feat. Michael Jackson,Don't Matter To Me,2018,7,27,5,5,0,0,en,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,2018-06-29
289,290,Kollegah & Farid Bang,Mitternacht 2,2018,7,27,4,4,0,0,de,['german hip hop'],german hip hop,2018-06-29
290,291,Drake,Nonstop,2018,7,27,4,4,0,0,en,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,2018-06-29
291,292,Drake,Elevate,2018,7,27,1,1,0,0,en,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,2018-06-29
292,293,Drake,Emotionless,2018,7,27,1,1,0,0,en,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,2018-06-29
293,294,Drake,In My Feelings,2018,7,27,18,18,0,0,en,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,2018-06-29
294,295,Ufo361,Vorbeikommen,2018,7,27,1,1,0,0,de,"['german cloud rap', 'german hip hop']",german cloud rap,2018-08-17
295,296,Drake,Survival,2018,7,27,1,1,0,0,en,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,2018-06-29
296,297,Drake,8 Out Of 10,2018,7,27,1,1,0,0,en,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,2018-06-29
297,298,Drake,I'm Upset,2018,7,27,1,1,0,0,en,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,2018-06-29
298,299,AK Ausserkontrolle,Alles schon gesehen,2018,7,27,1,1,0,0,de,['german hip hop'],german hip hop,2018-11-09
299,300,Drake,Mob Ties,2018,7,27,1,1,0,0,en,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,2018-06-29
300,301,Drake feat. Jay-Z,Talk Up,2018,7,27,1,1,0,0,en,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,2018-06-29
301,302,Alligatoah,Alli-Alligatoah,2018,7,27,1,1,0,0,de,['german pop'],german pop,2018-09-14
302,303,Marteria & Casper,Champion Sound,2018,7,27,2,2,0,0,de,"['german hip hop', 'german pop']",german hip hop,2018-08-31
303,304,Nico Santos,Safe,2018,7,27,18,18,0,0,en,['german pop'],german pop,2018-06-01
304,305,Bushido feat. Samra & Capital Bra,Für euch alle,2018,7,28,15,15,0,0,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2018-07-06
305,306,Summer Cem feat. Veysel,Santorini,2018,7,28,8,8,0,0,de,['german hip hop'],german hip hop,2018-07-27
306,307,Vanessa Mai feat. Olexesh,Wir 2 immer 1,2018,7,28,6,6,0,0,de,"['german pop', 'partyschlager', 'schlager']",german pop,2018-07-06
307,308,The Beatles,Yellow Submarine,2018,7,28,1,1,0,0,en,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",beatlesque,1966-08-05
308,309,Dardan,Ice,2018,7,28,1,1,0,0,de,"['albanian hip hop', 'german hip hop']",albanian hip hop,2018-07-06
309,310,Sunrise Avenue,Dreamer,2018,7,28,1,1,0,0,en,"['finnish pop', 'german pop']",finnish pop,2017-09-29
310,311,Luciano [DE],Ballin,2018,7,29,19,19,0,0,de,"['german drill', 'german hip hop']",german drill,2018-07-13
311,312,Ufo361 feat. RAF Camora,Paradies,2018,7,29,7,7,0,0,de,"['german cloud rap', 'german hip hop']",german cloud rap,2018-08-17
312,313,Ariana Grande,God Is A Woman,2018,7,29,11,11,0,0,en,"['pop', 'post-teen pop']",pop,2018-08-17
313,314,"Gringo feat. Maxwell, Moe Phoenix & Laruzo",Wake Up,2018,7,29,3,3,0,0,de,"['german hip hop', 'german trap', 'german underground rap', 'latin hip hop', 'reggaeton']",german hip hop,2018-12-30
314,315,"Benny Blanco, Halsey & Khalid",Eastside,2018,7,29,35,24,11,0,en,"['electropop', 'pop', 'pop rap']",electropop,2018-07-12
315,316,Armin van Buuren,Blah Blah Blah,2018,7,29,35,24,11,0,en,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",dutch trance,2018-05-18
316,317,Eno,Mercedes,2018,7,30,29,21,8,0,de,"['german drill', 'german hip hop']",german drill,2018-07-20
317,318,Ufo361 feat. Quavo,VVS,2018,7,30,6,6,0,0,de,"['german cloud rap', 'german hip hop']",german cloud rap,2018-08-17
318,319,Bushido,Mythos,2018,7,30,3,3,0,0,de,"['deep german hip hop', 'german hip hop']",deep german hip hop,2018-07-20
319,320,Kontra K,Hoch,2018,7,30,3,3,0,0,de,"['christlicher rap', 'german hip hop']",christlicher rap,2018-05-11
320,321,Imagine Dragons,Natural,2018,7,30,28,19,9,0,en,"['modern rock', 'rock']",modern rock,2018-11-09
321,322,Summer Cem,Alles vorbei,2018,7,30,3,3,0,0,de,['german hip hop'],german hip hop,2018-07-27
322,323,6ix9ine feat. Nicki Minaj & Murda Beatz,Fefe,2018,7,30,13,13,0,0,en,['emo rap'],emo rap,2018-11-27
323,324,George Ezra,Shotgun,2018,7,30,25,22,3,0,en,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop']",folk-pop,2018-03-23
324,325,AK Ausserkontrolle,XY,2018,7,30,1,1,0,0,de,['german hip hop'],german hip hop,2018-11-09
325,326,Nash,Unter Kontrolle,2018,7,30,1,1,0,0,de,"['german hip hop', 'german trap', 'german underground rap']",german hip hop,2018-07-20
326,327,Zedd & Elley Duhé,Happy Now,2018,7,30,10,10,0,0,en,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",complextro,2018-07-18
327,328,"DJ Khaled feat. Justin Bieber, Chance The Rapper & Quavo",No Brainer,2018,8,31,11,11,0,0,en,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",dance pop,2018-07-27
328,329,Summer Cem feat. RAF Camora,Molotov,2018,8,31,4,4,0,0,de,['german hip hop'],german hip hop,2018-07-27
329,330,Leon Machère,Copacabana,2018,8,31,41,21,20,0,de,['german pop'],german pop,2018-07-27
330,331,David Guetta feat. Anne-Marie,Don't Leave Me Alone,2018,8,31,18,18,0,0,en,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",dance pop,2018-07-26
331,332,Summer Cem feat. Farid Bang,Weg weg weg,2018,8,31,1,1,0,0,de,['german hip hop'],german hip hop,2018-07-27
332,333,Alan Walker feat. Au/Ra & Tomine Harket,Darkside,2018,8,31,1,1,0,0,en,['electro house'],electro house,2018-12-14
333,334,Capital Bra feat. Juju,Melodien,2018,8,32,33,21,12,0,de,['german hip hop'],german hip hop,2018-08-03
334,335,Bonez MC & RAF Camora,500 PS,2018,8,32,77,21,50,6,de,"['german hip hop', 'hamburg hip hop']",german hip hop,2018-10-05
335,336,Gringo feat. 6ix9ine,Gigi (Zkittlez),2018,8,32,8,8,0,0,en,"['german hip hop', 'german trap', 'german underground rap', 'latin hip hop', 'reggaeton']",german hip hop,2018-12-30
336,337,Travis Scott,Stargazing,2018,8,32,3,3,0,0,en,['rap'],rap,2018-08-03
337,338,Azzi Memo x Capo,Flouz,2018,8,32,2,2,0,0,de,"['german hip hop', 'german trap', 'german underground rap']",german hip hop,2018-08-03
338,339,Travis Scott,Sicko Mode,2018,8,32,27,16,8,3,en,['rap'],rap,2018-08-03
339,340,Martin Garrix feat. Bonn,High On Life,2018,8,32,2,2,0,0,en,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",big room,2018-07-29
