,id,artist,title,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,spotify-id,track_href,analysis_url,uri
1386,1387,Kasimir1441,KK,2020,3,12,2,0,0,2,0.722,0.836,5,-5.444,0,0.4,0.302,0.0,0.318,0.817,88.678,97877,4,6IwbgA2lca6IZZvo2wCL6Q,https://api.spotify.com/v1/tracks/6IwbgA2lca6IZZvo2wCL6Q,https://api.spotify.com/v1/audio-analysis/6IwbgA2lca6IZZvo2wCL6Q,spotify:track:6IwbgA2lca6IZZvo2wCL6Q
1387,1388,Doja Cat,Boss Bitch,2020,3,12,14,0,0,14,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,134240,4,78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/tracks/78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,spotify:track:78qd8dvwea0Gosb6Fe6j3k
1388,1389,Dardan & Monet192,H <3 T E L,2020,3,13,15,0,0,15,0.673,0.647,1,-6.95,0,0.102,0.0642,0.000114,0.113,0.549,134.616,164000,4,4n0Ke1KJsPHvd7xRoU29E2,https://api.spotify.com/v1/tracks/4n0Ke1KJsPHvd7xRoU29E2,https://api.spotify.com/v1/audio-analysis/4n0Ke1KJsPHvd7xRoU29E2,spotify:track:4n0Ke1KJsPHvd7xRoU29E2
1389,1390,Soolking feat. Mero,Hayati,2020,3,13,4,0,0,4,0.791,0.628,10,-9.618,0,0.444,0.507,0.0,0.125,0.498,100.449,149973,4,0S9AeouGMsdhBpCYDxSDHQ,https://api.spotify.com/v1/tracks/0S9AeouGMsdhBpCYDxSDHQ,https://api.spotify.com/v1/audio-analysis/0S9AeouGMsdhBpCYDxSDHQ,spotify:track:0S9AeouGMsdhBpCYDxSDHQ
1390,1391,Pietro Lombardi,Kämpferherz,2020,3,13,4,0,0,4,0.662,0.402,1,-7.602,1,0.041,0.649,0.0,0.131,0.277,82.927,174013,4,7IGFSGKALyAxmVI8L4vqs9,https://api.spotify.com/v1/tracks/7IGFSGKALyAxmVI8L4vqs9,https://api.spotify.com/v1/audio-analysis/7IGFSGKALyAxmVI8L4vqs9,spotify:track:7IGFSGKALyAxmVI8L4vqs9
1391,1392,LX & Maxwell,Hotbox,2020,3,13,2,0,0,2,0.787,0.73,11,-6.414,0,0.269,0.238,4.86e-05,0.226,0.289,139.985,192400,4,15W80Swo6DecIiAP7CQgm4,https://api.spotify.com/v1/tracks/15W80Swo6DecIiAP7CQgm4,https://api.spotify.com/v1/audio-analysis/15W80Swo6DecIiAP7CQgm4,spotify:track:15W80Swo6DecIiAP7CQgm4
1392,1393,Donots,Willkommen Zuhaus,2020,3,13,1,0,0,1,0.4,0.956,11,-4.83,1,0.225,0.00347,0.0,0.692,0.385,160.889,256025,4,5qTVMgRdCShBKrGVotUVBh,https://api.spotify.com/v1/tracks/5qTVMgRdCShBKrGVotUVBh,https://api.spotify.com/v1/audio-analysis/5qTVMgRdCShBKrGVotUVBh,spotify:track:5qTVMgRdCShBKrGVotUVBh
1393,1394,Anonym & Samra,Paris,2020,3,13,1,0,0,1,0.546,0.725,1,-5.446,1,0.375,0.325,0.0,0.11,0.508,80.351,165000,4,1nkbuOWaXvI0zDFVtIE71H,https://api.spotify.com/v1/tracks/1nkbuOWaXvI0zDFVtIE71H,https://api.spotify.com/v1/audio-analysis/1nkbuOWaXvI0zDFVtIE71H,spotify:track:1nkbuOWaXvI0zDFVtIE71H
1394,1395,Fourty x Jamule,Heute Nacht,2020,3,13,1,0,0,1,0.929,0.52,6,-9.701,0,0.0865,0.261,0.348,0.0904,0.59,120.004,176000,4,35FHkzGc9swNZItE3JHrxu,https://api.spotify.com/v1/tracks/35FHkzGc9swNZItE3JHrxu,https://api.spotify.com/v1/audio-analysis/35FHkzGc9swNZItE3JHrxu,spotify:track:35FHkzGc9swNZItE3JHrxu
1395,1396,Surf Mesa feat. Emilee,ILY (I Love You Baby),2020,3,13,27,0,0,27,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547,4,62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,spotify:track:62aP9fBQKYKxi7PDXwcUAS
1396,1397,LUM!X x Mokaby & D.T.E x Gabry Ponte,The Passenger (LaLaLa),2020,3,13,20,0,0,20,0.673,0.771,0,-6.178,0,0.137,0.0609,0.000277,0.209,0.687,125.061,159360,4,2A0CxheiQGQdCiKtOR7jMP,https://api.spotify.com/v1/tracks/2A0CxheiQGQdCiKtOR7jMP,https://api.spotify.com/v1/audio-analysis/2A0CxheiQGQdCiKtOR7jMP,spotify:track:2A0CxheiQGQdCiKtOR7jMP
1397,1398,Lil Mosey,Blueberry Faygo,2020,3,13,9,0,0,9,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,162547,4,6wJYhPfqk3KGhHRG76WzOh,https://api.spotify.com/v1/tracks/6wJYhPfqk3KGhHRG76WzOh,https://api.spotify.com/v1/audio-analysis/6wJYhPfqk3KGhHRG76WzOh,spotify:track:6wJYhPfqk3KGhHRG76WzOh
1398,1399,Céline [DE],Für mich,2020,3,13,5,0,0,5,0.656,0.448,2,-8.226,1,0.147,0.0704,0.0,0.0624,0.14,69.09,184970,5,7DvTrDWYytzKkKP5WfyhxU,https://api.spotify.com/v1/tracks/7DvTrDWYytzKkKP5WfyhxU,https://api.spotify.com/v1/audio-analysis/7DvTrDWYytzKkKP5WfyhxU,spotify:track:7DvTrDWYytzKkKP5WfyhxU
1399,1400,Loredana x Zuna,Du bist mein,2020,4,14,10,0,0,10,0.761,0.556,1,-6.943,1,0.364,0.138,0.000175,0.0976,0.521,187.81,160357,4,719aY5gAzJbx2PHjyalZQu,https://api.spotify.com/v1/tracks/719aY5gAzJbx2PHjyalZQu,https://api.spotify.com/v1/audio-analysis/719aY5gAzJbx2PHjyalZQu,spotify:track:719aY5gAzJbx2PHjyalZQu
1400,1401,Ufo361,Allein sein,2020,4,14,9,0,0,9,0.774,0.588,1,-8.529,1,0.225,0.0386,0.0,0.258,0.392,75.978,147353,4,2TrhpvxwuF6hrboTdRXwnS,https://api.spotify.com/v1/tracks/2TrhpvxwuF6hrboTdRXwnS,https://api.spotify.com/v1/audio-analysis/2TrhpvxwuF6hrboTdRXwnS,spotify:track:2TrhpvxwuF6hrboTdRXwnS
1401,1402,Kontra K,Puste sie weg,2020,4,14,9,0,0,9,0.82,0.693,2,-6.808,1,0.0996,0.0708,0.039,0.0906,0.575,92.453,191103,4,2vnzjMNMDNL4CxxfNl1rxW,https://api.spotify.com/v1/tracks/2vnzjMNMDNL4CxxfNl1rxW,https://api.spotify.com/v1/audio-analysis/2vnzjMNMDNL4CxxfNl1rxW,spotify:track:2vnzjMNMDNL4CxxfNl1rxW
1402,1403,Luciano [DE],Trippin',2020,4,14,4,0,0,4,0.771,0.627,10,-7.185,0,0.161,0.397,0.00442,0.0883,0.679,141.815,190267,4,1KKooKZBpTAPVFjGvStjsa,https://api.spotify.com/v1/tracks/1KKooKZBpTAPVFjGvStjsa,https://api.spotify.com/v1/audio-analysis/1KKooKZBpTAPVFjGvStjsa,spotify:track:1KKooKZBpTAPVFjGvStjsa
1403,1404,AK Ausserkontrolle x Shindy,Hood,2020,4,14,3,0,0,3,0.874,0.435,10,-8.69,0,0.402,0.0265,0.0,0.143,0.609,122.061,199645,4,6xMBPfgaEQKshwp7oYrtP4,https://api.spotify.com/v1/tracks/6xMBPfgaEQKshwp7oYrtP4,https://api.spotify.com/v1/audio-analysis/6xMBPfgaEQKshwp7oYrtP4,spotify:track:6xMBPfgaEQKshwp7oYrtP4
1404,1405,Farid Bang,Quavo,2020,4,14,1,0,0,1,0.798,0.721,11,-5.282,1,0.465,0.0256,0.0,0.107,0.689,110.457,116520,4,6Ajx6tMDxWCMMvS19hkUdr,https://api.spotify.com/v1/tracks/6Ajx6tMDxWCMMvS19hkUdr,https://api.spotify.com/v1/audio-analysis/6Ajx6tMDxWCMMvS19hkUdr,spotify:track:6Ajx6tMDxWCMMvS19hkUdr
1405,1406,Symba [DE],Angels sippen,2020,4,14,13,0,0,13,0.892,0.571,1,-10.54,1,0.285,0.0984,1.65e-06,0.257,0.872,82.52,131273,4,0gThlZWwZWkDqRKGOz2CN1,https://api.spotify.com/v1/tracks/0gThlZWwZWkDqRKGOz2CN1,https://api.spotify.com/v1/audio-analysis/0gThlZWwZWkDqRKGOz2CN1,spotify:track:0gThlZWwZWkDqRKGOz2CN1
1406,1407,Dua Lipa,Break My Heart,2020,4,14,17,0,0,17,0.729,0.693,4,-4.47,0,0.0896,0.167,1.06e-06,0.331,0.49,112.975,221820,4,5YDD6DuZ04mKQtm0avJTJd,https://api.spotify.com/v1/tracks/5YDD6DuZ04mKQtm0avJTJd,https://api.spotify.com/v1/audio-analysis/5YDD6DuZ04mKQtm0avJTJd,spotify:track:5YDD6DuZ04mKQtm0avJTJd
1407,1408,Haftbefehl,RADW,2020,4,14,1,0,0,1,0.872,0.725,7,-6.534,1,0.466,0.307,1.26e-06,0.358,0.501,128.056,197133,4,4IrH8L9pkMVSeA6uJZjtT8,https://api.spotify.com/v1/tracks/4IrH8L9pkMVSeA6uJZjtT8,https://api.spotify.com/v1/audio-analysis/4IrH8L9pkMVSeA6uJZjtT8,spotify:track:4IrH8L9pkMVSeA6uJZjtT8
1408,1409,Lil Lano,Kein Grund,2020,4,14,2,0,0,2,0.872,0.845,9,-4.215,1,0.0867,0.0195,0.00815,0.104,0.394,119.957,178400,4,28SjW23Jrpgok6orjbFWdB,https://api.spotify.com/v1/tracks/28SjW23Jrpgok6orjbFWdB,https://api.spotify.com/v1/audio-analysis/28SjW23Jrpgok6orjbFWdB,spotify:track:28SjW23Jrpgok6orjbFWdB
1409,1410,"Kygo, Zara Larsson & Tyga",Like It Is,2020,4,14,5,0,0,5,0.794,0.728,1,-6.759,1,0.114,0.121,8.82e-06,0.227,0.36,105.024,183067,4,3frUvGrmGcay91lvFbOgsN,https://api.spotify.com/v1/tracks/3frUvGrmGcay91lvFbOgsN,https://api.spotify.com/v1/audio-analysis/3frUvGrmGcay91lvFbOgsN,spotify:track:3frUvGrmGcay91lvFbOgsN
1410,1411,Kianush & PA Sports,Crossover,2020,4,14,1,0,0,1,0.751,0.791,11,-5.884,0,0.277,0.247,1.32e-06,0.26,0.538,95.96,144862,4,6hNncWhjRS48VuhypjE4wr,https://api.spotify.com/v1/tracks/6hNncWhjRS48VuhypjE4wr,https://api.spotify.com/v1/audio-analysis/6hNncWhjRS48VuhypjE4wr,spotify:track:6hNncWhjRS48VuhypjE4wr
1411,1412,Antenne Bayern,"Bayernhymne - Gott mit dir, du Land der Bayern",2020,4,14,1,0,0,1,0.254,0.315,3,-10.349,1,0.0299,0.225,1.44e-06,0.0919,0.348,171.354,89542,4,1iEx6frMrPGe4Mw0WnqPWB,https://api.spotify.com/v1/tracks/1iEx6frMrPGe4Mw0WnqPWB,https://api.spotify.com/v1/audio-analysis/1iEx6frMrPGe4Mw0WnqPWB,spotify:track:1iEx6frMrPGe4Mw0WnqPWB
1412,1413,PartyNextDoor & Rihanna,Believe It,2020,4,14,3,0,0,3,0.43,0.7,6,-5.35,1,0.264,0.0902,0.0,0.216,0.731,158.373,183219,4,4HDCLYli2SUdkq9OjmvhSD,https://api.spotify.com/v1/tracks/4HDCLYli2SUdkq9OjmvhSD,https://api.spotify.com/v1/audio-analysis/4HDCLYli2SUdkq9OjmvhSD,spotify:track:4HDCLYli2SUdkq9OjmvhSD
1413,1414,Mois feat. Sokko167 & Albozz,Vorbei,2020,4,14,1,0,0,1,0.705,0.592,10,-7.273,1,0.0437,0.128,0.0,0.13,0.487,136.051,192357,4,3YXJqU43gOzDL9Oxu4hpHy,https://api.spotify.com/v1/tracks/3YXJqU43gOzDL9Oxu4hpHy,https://api.spotify.com/v1/audio-analysis/3YXJqU43gOzDL9Oxu4hpHy,spotify:track:3YXJqU43gOzDL9Oxu4hpHy
1414,1415,Veysel,Gazoz limon,2020,4,14,1,0,0,1,0.746,0.617,0,-6.117,1,0.177,0.102,2.76e-06,0.101,0.885,171.918,153275,4,3nsibamIriIrk08seTP7r9,https://api.spotify.com/v1/tracks/3nsibamIriIrk08seTP7r9,https://api.spotify.com/v1/audio-analysis/3nsibamIriIrk08seTP7r9,spotify:track:3nsibamIriIrk08seTP7r9
1415,1416,Megan Thee Stallion,Savage,2020,4,14,14,0,0,14,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,155497,4,55CHeLEfn5iJ0IIkgaa4si,https://api.spotify.com/v1/tracks/55CHeLEfn5iJ0IIkgaa4si,https://api.spotify.com/v1/audio-analysis/55CHeLEfn5iJ0IIkgaa4si,spotify:track:55CHeLEfn5iJ0IIkgaa4si
1416,1417,NGEE & Nimo,Ya maschara,2020,4,14,1,0,0,1,0.512,0.892,10,-4.197,0,0.376,0.0834,0.0019,0.334,0.744,93.798,160998,4,4UvZbz9cLmgnWfclnmCfez,https://api.spotify.com/v1/tracks/4UvZbz9cLmgnWfclnmCfez,https://api.spotify.com/v1/audio-analysis/4UvZbz9cLmgnWfclnmCfez,spotify:track:4UvZbz9cLmgnWfclnmCfez
1417,1418,Gamper & Dadoni,Gimme! Gimme! Gimme!,2020,4,14,11,0,0,11,0.62,0.748,2,-5.36,0,0.058,0.0151,0.016,0.0729,0.417,125.999,187069,4,4zLSkwZaiMfzzapPCbdG90,https://api.spotify.com/v1/tracks/4zLSkwZaiMfzzapPCbdG90,https://api.spotify.com/v1/audio-analysis/4zLSkwZaiMfzzapPCbdG90,spotify:track:4zLSkwZaiMfzzapPCbdG90
1418,1419,Silbermond,Machen wir das Beste draus,2020,4,14,2,0,0,2,0.616,0.533,0,-8.578,1,0.0291,0.0483,0.0,0.123,0.194,106.084,175541,4,51lu2hK6YLR0gHZHFAmdEA,https://api.spotify.com/v1/tracks/51lu2hK6YLR0gHZHFAmdEA,https://api.spotify.com/v1/audio-analysis/51lu2hK6YLR0gHZHFAmdEA,spotify:track:51lu2hK6YLR0gHZHFAmdEA
1419,1420,Ramon Roselly,Eine Nacht,2020,4,15,2,0,0,2,0.65,0.86,2,-3.578,1,0.0383,0.0599,0.0,0.29,0.643,116.039,211440,4,7AgLXVsuToMUB8BlPdiWxr,https://api.spotify.com/v1/tracks/7AgLXVsuToMUB8BlPdiWxr,https://api.spotify.com/v1/audio-analysis/7AgLXVsuToMUB8BlPdiWxr,spotify:track:7AgLXVsuToMUB8BlPdiWxr
1420,1421,Shindy,What's Luv,2020,4,15,13,0,0,13,0.652,0.585,1,-5.856,1,0.0523,0.0053,0.000417,0.138,0.176,176.025,133468,4,3UE1ojFN1y0GybCNSyKGdK,https://api.spotify.com/v1/tracks/3UE1ojFN1y0GybCNSyKGdK,https://api.spotify.com/v1/audio-analysis/3UE1ojFN1y0GybCNSyKGdK,spotify:track:3UE1ojFN1y0GybCNSyKGdK
1421,1422,Drake,Toosie Slide,2020,4,15,18,0,0,18,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,247059,4,127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y
1422,1423,Kayef,Ich würd' lügen,2020,4,15,25,0,0,25,0.772,0.599,6,-7.259,0,0.194,0.0337,0.0,0.0729,0.459,92.018,163000,4,5T2RHnuyK2sa9R0pleO9yP,https://api.spotify.com/v1/tracks/5T2RHnuyK2sa9R0pleO9yP,https://api.spotify.com/v1/audio-analysis/5T2RHnuyK2sa9R0pleO9yP,spotify:track:5T2RHnuyK2sa9R0pleO9yP
1423,1424,Farid Bang feat. 18 Karat & AK Ausserkontrolle,Loco,2020,4,15,2,0,0,2,0.78,0.686,1,-6.165,1,0.531,0.0417,0.0,0.118,0.396,126.02,222707,4,3eZW9A7HaDmkyFyUlqIUM5,https://api.spotify.com/v1/tracks/3eZW9A7HaDmkyFyUlqIUM5,https://api.spotify.com/v1/audio-analysis/3eZW9A7HaDmkyFyUlqIUM5,spotify:track:3eZW9A7HaDmkyFyUlqIUM5
1424,1425,Céline [DE],Tränen aus Kajal,2020,4,15,18,0,0,18,0.619,0.53,0,-6.631,0,0.266,0.386,0.0,0.466,0.364,169.791,151278,4,1vZqDXhvyXAwSM8V6MU0N5,https://api.spotify.com/v1/tracks/1vZqDXhvyXAwSM8V6MU0N5,https://api.spotify.com/v1/audio-analysis/1vZqDXhvyXAwSM8V6MU0N5,spotify:track:1vZqDXhvyXAwSM8V6MU0N5
1425,1426,Shindy,Sony Pictures,2020,4,15,1,0,0,1,0.587,0.571,11,-6.907,1,0.22,0.0185,0.0424,0.118,0.122,87.93,168229,4,4PU3QFQOlTWnSnpDCIbQtO,https://api.spotify.com/v1/tracks/4PU3QFQOlTWnSnpDCIbQtO,https://api.spotify.com/v1/audio-analysis/4PU3QFQOlTWnSnpDCIbQtO,spotify:track:4PU3QFQOlTWnSnpDCIbQtO
1426,1427,"Azzi Memo feat. Nate57, Veysel, Sinan G, Kool Savas, NKSN, Rola, Disarstar, Maestro, Hanybal, Celo &",Bist du wach?,2020,4,15,1,0,0,1,0.68,0.64,2,-7.29,1,0.352,0.211,0.0,0.205,0.272,146.794,512885,4,29Rfso2W1pERTuboGe3avy,https://api.spotify.com/v1/tracks/29Rfso2W1pERTuboGe3avy,https://api.spotify.com/v1/audio-analysis/29Rfso2W1pERTuboGe3avy,spotify:track:29Rfso2W1pERTuboGe3avy
1427,1428,Eno x Murda,Was machst du,2020,4,15,2,0,0,2,0.913,0.56,8,-7.853,0,0.298,0.0522,2.73e-06,0.0695,0.863,144.097,154665,4,1RMuMJhAQytXNprgnecK72,https://api.spotify.com/v1/tracks/1RMuMJhAQytXNprgnecK72,https://api.spotify.com/v1/audio-analysis/1RMuMJhAQytXNprgnecK72,spotify:track:1RMuMJhAQytXNprgnecK72
1428,1429,BHZ,Flasche Luft,2020,4,15,2,0,0,2,0.9,0.559,10,-8.274,0,0.132,0.412,1.88e-05,0.102,0.21,99.988,209307,4,2cLHnxLRLpIGgRnFRChnpr,https://api.spotify.com/v1/tracks/2cLHnxLRLpIGgRnFRChnpr,https://api.spotify.com/v1/audio-analysis/2cLHnxLRLpIGgRnFRChnpr,spotify:track:2cLHnxLRLpIGgRnFRChnpr
1429,1430,Capo,Cannabe,2020,4,15,1,0,0,1,0.781,0.64,8,-6.946,0,0.065,0.511,0.0,0.0944,0.527,122.065,202535,4,71d7wCcY5GdDZLfQ3LAzsu,https://api.spotify.com/v1/tracks/71d7wCcY5GdDZLfQ3LAzsu,https://api.spotify.com/v1/audio-analysis/71d7wCcY5GdDZLfQ3LAzsu,spotify:track:71d7wCcY5GdDZLfQ3LAzsu
1430,1431,Chiara D'Amico,Eine Nacht,2020,4,15,1,0,0,1,0.596,0.941,9,-2.081,1,0.0437,0.212,0.0,0.304,0.616,115.981,210911,4,5865OFpLAoAac7dbpOJmwx,https://api.spotify.com/v1/tracks/5865OFpLAoAac7dbpOJmwx,https://api.spotify.com/v1/audio-analysis/5865OFpLAoAac7dbpOJmwx,spotify:track:5865OFpLAoAac7dbpOJmwx
1431,1432,The Weeknd,In Your Eyes,2020,4,15,3,0,0,3,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,4,7szuecWAPwGoV1e5vGu8tl,https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl,https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl,spotify:track:7szuecWAPwGoV1e5vGu8tl
1432,1433,Bill Withers,Ain't No Sunshine,2020,4,15,1,0,0,1,0.479,0.416,4,-11.451,0,0.124,0.457,1.72e-05,0.118,0.514,79.593,125093,4,1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt
1433,1434,Monet192 feat. Hatik,Dämon,2020,4,15,2,0,0,2,0.787,0.667,5,-6.18,0,0.0432,0.117,8.88e-05,0.335,0.546,121.963,176000,4,7zjscS3snyHqdDHESPKIVB,https://api.spotify.com/v1/tracks/7zjscS3snyHqdDHESPKIVB,https://api.spotify.com/v1/audio-analysis/7zjscS3snyHqdDHESPKIVB,spotify:track:7zjscS3snyHqdDHESPKIVB
1434,1435,Kygo & Sasha Sloan,I'll Wait,2020,4,15,1,0,0,1,0.611,0.651,1,-6.973,1,0.0587,0.148,1.84e-05,0.105,0.357,122.983,215361,4,6Q3K9gVUZRMZqZKrXovbM2,https://api.spotify.com/v1/tracks/6Q3K9gVUZRMZqZKrXovbM2,https://api.spotify.com/v1/audio-analysis/6Q3K9gVUZRMZqZKrXovbM2,spotify:track:6Q3K9gVUZRMZqZKrXovbM2
1435,1436,Samra,BaeBae,2020,4,16,11,0,0,11,0.628,0.712,4,-4.864,0,0.156,0.282,0.0,0.156,0.45,86.627,167827,4,1yYBOIXO2H9LDqEPui42GM,https://api.spotify.com/v1/tracks/1yYBOIXO2H9LDqEPui42GM,https://api.spotify.com/v1/audio-analysis/1yYBOIXO2H9LDqEPui42GM,spotify:track:1yYBOIXO2H9LDqEPui42GM
1436,1437,Bonez MC,Shotz Fired,2020,4,16,11,0,0,11,0.839,0.594,0,-9.087,1,0.139,0.249,0.0264,0.165,0.58,76.007,179844,4,0dy5NFDnx5fuZvE8ZXEX35,https://api.spotify.com/v1/tracks/0dy5NFDnx5fuZvE8ZXEX35,https://api.spotify.com/v1/audio-analysis/0dy5NFDnx5fuZvE8ZXEX35,spotify:track:0dy5NFDnx5fuZvE8ZXEX35
1437,1438,badmómzjay,Move,2020,4,16,4,0,0,4,0.837,0.578,3,-5.18,0,0.239,0.128,0.0,0.166,0.357,95.988,164361,4,1EkcoZn8GA9PRPU9X9sPti,https://api.spotify.com/v1/tracks/1EkcoZn8GA9PRPU9X9sPti,https://api.spotify.com/v1/audio-analysis/1EkcoZn8GA9PRPU9X9sPti,spotify:track:1EkcoZn8GA9PRPU9X9sPti
1438,1439,DripReport,Skechers,2020,4,16,7,0,0,7,0.903,0.327,1,-9.727,1,0.0877,0.26,0.011,0.108,0.274,100.008,106000,4,2alc8VZAzDgdAsL2QMk3hu,https://api.spotify.com/v1/tracks/2alc8VZAzDgdAsL2QMk3hu,https://api.spotify.com/v1/audio-analysis/2alc8VZAzDgdAsL2QMk3hu,spotify:track:2alc8VZAzDgdAsL2QMk3hu
1439,1440,SINFOGLESIA,Victoriam,2020,4,16,1,0,0,1,0.286,0.527,7,-13.508,1,0.0548,0.00965,0.955,0.141,0.267,120.085,174721,4,6UDuGdypeHfndcVCaI4b4C,https://api.spotify.com/v1/tracks/6UDuGdypeHfndcVCaI4b4C,https://api.spotify.com/v1/audio-analysis/6UDuGdypeHfndcVCaI4b4C,spotify:track:6UDuGdypeHfndcVCaI4b4C
1440,1441,Reynmen feat. Ufo361,Kaçamak,2020,4,16,1,0,0,1,0.753,0.415,10,-10.111,1,0.157,0.362,1.33e-05,0.112,0.298,150.1,180004,4,3YDq11kJBuzIc9RRHNVJHV,https://api.spotify.com/v1/tracks/3YDq11kJBuzIc9RRHNVJHV,https://api.spotify.com/v1/audio-analysis/3YDq11kJBuzIc9RRHNVJHV,spotify:track:3YDq11kJBuzIc9RRHNVJHV
1441,1442,Selena Gomez,Boyfriend,2020,4,16,1,0,0,1,0.811,0.512,2,-6.381,1,0.17,0.218,0.0262,0.0768,0.346,92.046,161188,4,4QnC1bIaMSfDQvF4XDhV5M,https://api.spotify.com/v1/tracks/4QnC1bIaMSfDQvF4XDhV5M,https://api.spotify.com/v1/audio-analysis/4QnC1bIaMSfDQvF4XDhV5M,spotify:track:4QnC1bIaMSfDQvF4XDhV5M
1442,1443,Samra & Capital Bra,365 Tage,2020,4,17,6,0,0,6,0.527,0.836,1,-4.848,1,0.463,0.434,0.0,0.128,0.496,87.417,251893,4,6I2jabBRzwhiYHsSTqnrRC,https://api.spotify.com/v1/tracks/6I2jabBRzwhiYHsSTqnrRC,https://api.spotify.com/v1/audio-analysis/6I2jabBRzwhiYHsSTqnrRC,spotify:track:6I2jabBRzwhiYHsSTqnrRC
1443,1444,Ufo361,Final Fantasy,2020,4,17,5,0,0,5,0.819,0.607,1,-7.599,1,0.0686,0.108,0.000184,0.112,0.347,139.959,177990,4,4P2LXwm4QA4l7NwUvDAuMu,https://api.spotify.com/v1/tracks/4P2LXwm4QA4l7NwUvDAuMu,https://api.spotify.com/v1/audio-analysis/4P2LXwm4QA4l7NwUvDAuMu,spotify:track:4P2LXwm4QA4l7NwUvDAuMu
1444,1445,Dardan,Wie lang?????????,2020,4,17,5,0,0,5,0.564,0.841,8,-5.706,0,0.0829,0.245,0.0,0.157,0.29,150.023,183000,4,7sMe3DBnBppU4COnQJHRV5,https://api.spotify.com/v1/tracks/7sMe3DBnBppU4COnQJHRV5,https://api.spotify.com/v1/audio-analysis/7sMe3DBnBppU4COnQJHRV5,spotify:track:7sMe3DBnBppU4COnQJHRV5
1445,1446,Mert feat. Alpa Gun,Ausländer 2020,2020,4,17,3,0,0,3,0.61,0.45,7,-11.293,1,0.415,0.073,0.0,0.0889,0.297,90.379,178396,4,1ODvFnDBC1c79WF5h0mepn,https://api.spotify.com/v1/tracks/1ODvFnDBC1c79WF5h0mepn,https://api.spotify.com/v1/audio-analysis/1ODvFnDBC1c79WF5h0mepn,spotify:track:1ODvFnDBC1c79WF5h0mepn
1446,1447,AK Ausserkontrolle,Für die Diebe,2020,4,17,2,0,0,2,0.835,0.629,9,-6.675,1,0.375,0.0312,0.0,0.0985,0.161,102.03,166322,4,5cDPbx1QZnkkWyAs4eRnQy,https://api.spotify.com/v1/tracks/5cDPbx1QZnkkWyAs4eRnQy,https://api.spotify.com/v1/audio-analysis/5cDPbx1QZnkkWyAs4eRnQy,spotify:track:5cDPbx1QZnkkWyAs4eRnQy
1447,1448,Ufo361,Fokus auf die Zukunft,2020,4,17,3,0,0,3,0.823,0.662,10,-7.246,0,0.413,0.0175,0.00638,0.214,0.195,179.954,110110,4,63ks1zjhYNN9eRkcN9eFtz,https://api.spotify.com/v1/tracks/63ks1zjhYNN9eRkcN9eFtz,https://api.spotify.com/v1/audio-analysis/63ks1zjhYNN9eRkcN9eFtz,spotify:track:63ks1zjhYNN9eRkcN9eFtz
1448,1449,Farid Bang,Nador City Gang,2020,4,17,2,0,0,2,0.657,0.665,4,-5.243,0,0.411,0.294,0.0,0.0964,0.636,81.205,160387,4,5t5qCzrc2rJh0EWoquqQXq,https://api.spotify.com/v1/tracks/5t5qCzrc2rJh0EWoquqQXq,https://api.spotify.com/v1/audio-analysis/5t5qCzrc2rJh0EWoquqQXq,spotify:track:5t5qCzrc2rJh0EWoquqQXq
1449,1450,Ali471,Goalgetter,2020,4,17,6,0,0,6,0.906,0.616,9,-4.954,0,0.234,0.338,0.0,0.0644,0.407,95.021,155342,4,4sClRHhZXIuWqCwaXObnMr,https://api.spotify.com/v1/tracks/4sClRHhZXIuWqCwaXObnMr,https://api.spotify.com/v1/audio-analysis/4sClRHhZXIuWqCwaXObnMr,spotify:track:4sClRHhZXIuWqCwaXObnMr
